manual_keep_qian_0_1,manual_exclusion_reason,manual_product_or_process,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_confidence_1_3,manual_notes,review_id,qian_auto_label,qian_auto_keep_candidate,qian_evidence_score,auto_exclusion_hint,in_v23_upstream_first,v23_upstream_supplier_links,v23_upstream_ar0_valid_rows,has_supplier_link,supplier_linked_unique_suppliers,supplier_linked_return_rows,event_id,focal_code,company_name,event_date,event_year,source_type,title,answer_terms,question_terms,has_strict_genai_company_text,has_strict_genai_question_text,question_only_trigger,negative_no_current_flag,boilerplate_attention_flag,positive_initiative_action_flag,product_or_workflow_flag,deployment_or_contract_flag,partner_or_customer_flag,numeric_or_timeline_flag,genai_context,question_text,source_url,local_text_file
,,,,,,,QIAN00908,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR11547_300371_20250214,300371,汇中股份,2025-02-14,2025,csmar_investor_interaction,,大语言模型,DeepSeek;大模型;豆包,1,1,0,0,0,1,1,0,1,1,您好，感谢您的提问。 公司自2024年大语言模型概念成为业界关注焦点时，即着力从“打造行业用户的解决方案，提升企业自身的管理水平”两个角度“内外兼修”的与AI技术进行融合。 \n 打造行业用户的解决方案方面，不仅通过自研AI算法模型来提升供水供热平台的智能化水平，也通过接入国产化大语言模型（LLM），积极推进产品的AI功能扩展，形成“AI+智慧水务”和“AI+智慧供热”解决方案，为客户提供更智慧、更高效、更精准的服务。 \n 提升企业自身的管理水平方面，公司持续关注并积极跟进AI技术的发展，实现AI技术在产品研发、智能,贵公司作为智慧供水、智慧供热整体解决方案提供商，有没有考虑接入deepseek、豆包等大模型进行应用帮助降本增效。,,
,,,,,,,QIAN00909,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR11548_300407_20250214,300407,凯发电气,2025-02-14,2025,csmar_investor_interaction,,人工智能大模型;大模型,,1,0,0,0,0,1,1,0,1,0,公司秉承“生产一代、研发一代、储备一代”的指导思想，采用控制系统专业化、软件系统平台化、解决方案生态化的产品研发策略，加速推进产品迭代，提升新产品研发速度。 公司联合研发的牵引变电站巡检机器人已经在多座变电站运行，同时公司积极研究与探索人工智能大模型在保护控制策略、调度运行管理、设备健康监测等方面的应用。 非常感谢您的关注。,最新的股东人数，公司是否会在新科技新技术上投入资金进行研发，比如人工智能及机器人等行业,,
,,,,,,,QIAN00910,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR11573_600267_20250214,600267,海正药业,2025-02-14,2025,csmar_investor_interaction,,DeepSeek,DeepSeek,1,1,0,0,0,1,1,1,1,0,尊敬的投资者您好！ DeepSeek-R1模型已接入海正药业Hisun AI，公司IT部门近期将组织培训分享DeepSeek解读和AI实用技巧。 此外，公司高度认可AI技术对未来产业发展的赋能潜力，希望通过与AI制药公司的战略合作，助力新药研发突破技术壁垒，推进人工智能在药物研发阶段的应用落地；,AI的终点是医药，海正内部有布局AI医药吗？有接入DeepSeek应用转化吗？,,
,,,,,,,QIAN00911,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR11578_600643_20250214,600643,爱建集团,2025-02-14,2025,csmar_investor_interaction,,大模型,DeepSeek;大模型,1,1,0,0,0,1,1,0,1,0,投资者您好，公司密切关注前沿技术的发展和应用。 子公司爱建信托将持续探索应用大模型技术，深化金融科技赋能经营建设。 公司将进一步加快数字化转型步伐，增强客户体验、增强风险防范能力，提升综合金融服务质效。 || 投资者您好，公司密切关注前沿技术的发展和应用。,你好，请问爱建信托是否会接入deepseek大模型？de || 公司会否推出ai金融的产品？,,
,,,,,,,QIAN00912,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR11579_600678_20250214,600678,四川金顶,2025-02-14,2025,csmar_investor_interaction,,DeepSeek;大模型,DeepSeek,1,1,0,0,0,1,1,1,0,0,尊敬的投资者，您好。 经了解，开物信息的管理中台产品已接入deepseek等多个主流大模型。 感谢您对公司的关注。,你好董秘，在公司子公司开物信息公众号矿拉拉上显示开物信息深度融合了deepseek人工智能技术属实吗,,
,,,,,,,QIAN00913,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR11585_603121_20250214,603121,华培动力,2025-02-14,2025,csmar_investor_interaction,,DeepSeek;大模型,,1,0,0,0,0,1,1,0,0,0,尊敬的投资者您好，公司及关联公司近日已经在本地部署了DeepSeek大模型，并且有工程师正在使用这一工具进行辅助研究与开发工作。 公司一直积极探索和利用先进技术来增强其研发能力，从而对现有业务进行赋能。 公司认为通过接入DeepSeek大模型，能够提高研发效率，加速产品创新，进一步巩固和扩大其在主营业务领域的竞争优势。 感谢您的关注。,尊敬的董秘，您好！请问贵司有安装本地deepseeek，对现有业务进行赋能么？,,
,,,,,,,QIAN00914,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR11587_603280_20250214,603280,南方路机,2025-02-14,2025,csmar_investor_interaction,,DeepSeek;大模型;智能体,DeepSeek;大模型,1,1,0,0,0,1,1,0,1,0,首先感谢您对南方路机的关注！ 基于Deepseek大模型架构及生成的数据，南方路机已经在积极进行垂直深度领域里的智能体开发，包括产品方案数字人智能体、智能控制智能体等，致力为客户提升能效和产品质量，因此对我司产业促进作用显著。 谢谢！ || 尊敬的投资者您好！ 未来AI技术的发展，尤其是类似DeepSeek这样的先进AI模型，对我们的AI分选装备一定会带来技术升级、成本降低、应用场景拓展、市场竞争力提升和创新生态建设等多方面的帮助。 基于Deepseek大模型架构及生成的数据，南方路机已经在积极进行垂直深度领域里的智能体开,Deepseek这种大模型对公司业务产业有促进作用吗 || 你好，官网介绍公司作为传统设备行业，在人工智能领域也有信息化应用，未来AI等包括类似deepseek的发展对我们的AI分选装备等有帮助吗,,
,,,,,,,QIAN00915,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR11591_605266_20250214,605266,健之佳,2025-02-14,2025,csmar_investor_interaction,,大模型,DeepSeek;大模型,1,1,0,0,0,1,1,0,0,0,精细化的营运管理技术、高效的物流体系和持续优化的信息系统系保障公司竞争优势的三大支柱，作为持续向专业化、全渠道转型，服务于顾客健康需求的企业，公司持续投资以确保店效、品效、人效提升。 公司持续加强信息系统建设、数字化应用投入，AI技术和大模型等的突破和产业化运用，在帮助企业持续提升信息化水平、加强合规管控、改善服务质量和专业水准、提升营运效率、降低成本等方面有辅助优化、改善提升空间。 公司一直以开放的态度虚心学习、探索尝试相关技术在实际工作中的运用，目前处于初期阶段，期待外部服务机,请问是否介入deepseek等大模型,,
,,,,,,,QIAN00916,review_possible_specific_initiative,1,3,,1,2,1,1,2,1,CSMAR11607_688456_20250214,688456,有研粉材,2025-02-14,2025,csmar_investor_interaction,,DeepSeek,DeepSeek,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好，感谢您的关注！ 公司正逐渐在向智能化、数字化生产方向改进设备与工艺，了解到DEEPSEEK作为先进的应用程序，可以在数据分析和优化、流程自动化和智能化、知识管理和决策支持上对生产效率产生显著的积极影响，公司将全面评估实际需求、数据准备、系统集成和员工培训等因素，根据评估结果适时接入DEEPSEEK以提高生产效率。 感谢您的建议！,公司这么多生产工具，有没有可能接入DEEPSEEK用于提高生产效率？,,
,,,,,,,QIAN00917,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR11608_688478_20250214,688478,,2025-02-14,2025,csmar_ir_meeting_qa,,DeepSeek;大模型,DeepSeek,1,1,0,0,0,1,1,0,0,0,公司的自动化拉晶控制系统采用了人工智能工具，使用AI技术控制长晶，通过深度学习替代熟练工艺人员，有效提升成晶率。 DeepSeek的开源让中小型企业也能够用上高效先进的大模型，大大降低了AI技术的使用门槛，促进技术快速迭代变革。 从公司实际角度而言，将帮助我们减少AI相关的研发成本，同时提高研发创新的效率。,公司开发的自动拉晶控制系统是否使用人工智能工具？DeepSeek的开源对公司有什么影响？,,
,,,,,,,QIAN00918,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR11609_688489_20250214,688489,三未信安,2025-02-14,2025,csmar_investor_interaction,,AI大模型;DeepSeek;大模型,DeepSeek,1,1,0,0,0,1,1,0,1,0,尊敬的投资者您好，DeepSeek等AI大模型的快速发展和普及应用，预期将有助于推动算力需求和云计算的发展，其中必需的认证安全、关键数据安全等都会极大推动对云密码安全产品的需求。 三未信安作为国内最早研发布局云密码技术并取得云密码产品相关资质认证的密码企业，基于扎实的密码基础研发能力、先进的云密码产品和云密码服务能力，已服务于国内市场主要头部云厂商和部分海外云厂商客户，公司与云厂商深度合作并分别发挥各自在密码技术和云计算领域的优势，共同推动云计算产业的发展。,董秘你好，请教下，公司是否评估过Deepseek的爆火，是否极大的带动了各种云的云计算需求？进而带动云密码的需求？谢谢～,,
,,,,,,,QIAN00919,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR11622_300065_20250216,300065,海兰信,2025-02-16,2025,csmar_investor_interaction,,大模型,DeepSeek,1,1,0,0,0,1,1,0,1,1,尊敬的投资者您好，公司的海底数据中心UDC在2024年开始就为并行科技提供智算算力的服务，首批合同金额超过1亿元，接下来公司将继续深化与包括并行科技在内的一系列大模型运算公司的合作，扩大为各类大模型提供高效、节能的智算算力，感谢您的关注。,你好，据报道并行科技为DeepSeek模型训练等任务提供数据基础运算，通过多地域跨网络跨集群的算力资源智能调度技术，实现算力高效利用，加速DeepSeek运算，请问公司旗下数据中心是否有为并行科技提供服务？,,
,,,,,,,QIAN00920,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR11652_002877_20250217,002877,智能自控,2025-02-17,2025,csmar_investor_interaction,,DeepSeek,DeepSeek,1,1,0,0,0,1,1,0,0,0,尊敬的投资者：您好！ 我公司将持续关注DeepSeek的发展及应用。 感谢您的关注，谢谢！,您好，请问贵公司已经接入了deepSeek了吗？,,
,,,,,,,QIAN00921,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR11655_002963_20250217,002963,豪尔赛,2025-02-17,2025,csmar_investor_interaction,,DeepSeek,DeepSeek;大模型,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好，公司密切关注和跟踪DeepSeek等新技术所带来的行业前沿科技变化，并结合公司实际业务情况探索具体融合应用，感谢您的关注。,豪尔赛下一步是否要接入DeepSeek系列大模型？,,
,,,,,,,QIAN00922,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR11657_300074_20250217,300074,华平股份,2025-02-17,2025,csmar_investor_interaction,,DeepSeek;大模型;智能体,DeepSeek;大模型,1,1,0,0,0,1,1,0,0,0,公司始终关注前沿技术的发展与应用，在应急指挥、智慧医疗等领域积极推动技术创新和场景落地。 根据业务规划，公司接入了深度求索（DeepSeek）的大模型技术，推出“智能场景化U8指挥调度平台”，强化“视讯+应急”产品力，加速推进智慧应急、公共安全等领域的数字化、智能化转型。 \n公司控股子公司郑州新益华基于医疗信息化业务的深度需求，目前，在“OneHealth”产品中已联动DeepSeek大模型技术，通过自然语言处理、智能交互等能力，赋能医疗全场景的智能化和服务优化，打造更具竞争力的“医疗智能体”。,您好！根据年报，公司控股子公司郑州新益华在医疗信息化领域推出了DIP/DRG数字化产品，并积极探索“互联网+医疗”服务模式。请问公司是否计划在医疗信息化、智慧城市等业务中引入大模型技术（如自然语言处理、智能决策分析）？目前是否有与第三方大模型企业（如DeepSeek）合作或接入其技术的计划？,,
,,,,,,,QIAN00923,keep_candidate_strong_specific_initiative,1,6,,0,0,0,0,0,0,CSMAR11659_300143_20250217,300143,盈康生命,2025-02-17,2025,csmar_investor_interaction,,DeepSeek;大模型,大模型,1,1,0,0,0,1,1,1,1,1,尊敬的投资者，您好！ 公司目前暂未与华为医疗大模型开展合作。 盈康生命从2021年就布局“AI+医疗”，目前已引入科大讯飞大模型能力搭建的智能交互平台，在旗下山西盈康一生总医院正式上线，这是公司在AI医疗领域的创新应用迈入全场景应用新阶段的里程碑。 未来，盈康生命将继续以AI+临床医疗为驱动，持续探索AI创新应用、推进AI产品研发，打造贯穿用户全周期健康管理的新模式。 || 尊敬的投资者，您好！ 公司目前暂未接入DeepSeek大模型。 但集团旗下大健康生态品牌盈康一生AI平台盈康大脑以及数智化产品等近期已接,尊敬的董秘，您好！烦请介绍下贵司与华为医疗大模型的合作，谢谢 || 公司有接入deekseep吗 || 公司有ai技术吗,,
,,,,,,,QIAN00924,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR11675_300642_20250217,300642,透景生命,2025-02-17,2025,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,1,0,感谢您的关注。 公司与浙江大学计算机学院战略协议，旨在联合开拓垂直领域大模型的发展和创新应用，提升在人工智能驱动的医学检验方面的创新。 但本次合作尚处于前期沟通和探索阶段，尚未有成果转化。,董秘您好！公司和浙大在AI医疗的合作主要是哪些方面，有何进展？谢谢,,
,,,,,,,QIAN00925,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR11687_300937_20250217,300937,药易购,2025-02-17,2025,csmar_investor_interaction,,AI大模型;DeepSeek;大模型,DeepSeek,1,1,0,0,0,1,1,0,1,0,公司长期深耕医药大健康领域，全力推进数字化转型与智能化升级，构建起涵盖医药研发、流通、零售、仓储、健康管理等全产业链的医药大健康产业生态。 目前，公司通过全面本地化部署国内顶尖AI大模型DeepSeek，并将不断加速在慢病管理数智化服务、创新药研发、医药智能供应链、新零售公私域赋能、内外部数智服务升级、数据驱动决策、精准医疗、医药质量管控、智能营销与服务等场景的创新应用。 目前对业务开展和业绩贡献暂不构成重大影响，敬请广大投资者审慎决策，注意投资风险。,你好，公司有打算利用deepseek、人工智能等新技术辅助市场调研和开拓吗？,,
,,,,,,,QIAN00926,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR11694_301239_20250217,301239,普瑞眼科,2025-02-17,2025,csmar_investor_interaction,,AI大模型;大模型,大模型,1,1,0,0,0,1,1,0,0,0,随着国产创新AI工具的出现，相信未来医疗领域会涌现出更多更专业好用的模型。 公司也会紧跟AI发展趋势，积极研究及布局相关AI大模型等新技术在公司眼科诊疗业务开展与经营管理领域的应用，旨在提升服务品质和经营效率，促进公司长期高质量发展。 后续若有达到信息披露标准的进展，公司将及时发布公告。,老师，华为将推出智慧医疗大模型，对医疗行业发展是个利好，请问公司在AI 医疗方面有哪些进展？,,
